RUN	Simulations.Runner.Runner	runner	1674474947032	 	3.5.1
REQUEST		Get top five monthly leaders	1674474989897	1674474990474	OK	 
REQUEST		Reputation	1674474989369	1674474990491	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474990214	1674474990502	OK	 
REQUEST		Get spike months details with the contribution points	1674474990219	1674474990509	OK	 
USER	Leaderboard API	START	1674474990519
REQUEST		Get reputations of each knolder with all time and monthly count	1674474989112	1674474990528	OK	 
REQUEST		Get spike months details with the contribution points	1674474990239	1674474990529	OK	 
REQUEST		Get top five monthly leaders	1674474989977	1674474990535	OK	 
REQUEST		Get reputations of each knolder with all time and monthly count	1674474989146	1674474990539	OK	 
REQUEST		Reputation	1674474989419	1674474990552	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474990268	1674474990562	OK	 
USER	Leaderboard API	START	1674474990569
REQUEST		Get reputations of each knolder with all time and monthly count	1674474989200	1674474990578	OK	 
REQUEST		Get spike months details with the contribution points	1674474990287	1674474990578	OK	 
REQUEST		Get top five monthly leaders	1674474990018	1674474990596	OK	 
REQUEST		Reputation	1674474989469	1674474990610	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474990319	1674474990611	OK	 
REQUEST		Get top five monthly leaders	1674474990047	1674474990615	OK	 
USER	Leaderboard API	START	1674474990619
REQUEST		Get reputations of each knolder with all time and monthly count	1674474989237	1674474990629	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474990345	1674474990632	OK	 
REQUEST		Get top five monthly leaders	1674474990079	1674474990649	OK	 
REQUEST		Reputation	1674474989519	1674474990668	OK	 
USER	Leaderboard API	START	1674474990669
REQUEST		Reputation	1674474989569	1674474990686	OK	 
REQUEST		Get spike months details with the contribution points	1674474990395	1674474990687	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474990403	1674474990693	OK	 
USER	Leaderboard API	END	1674474990700
REQUEST		Get reputations of each knolder with all time and monthly count	1674474989297	1674474990704	OK	 
USER	Leaderboard API	START	1674474990719
REQUEST		Get top five monthly leaders	1674474990157	1674474990720	OK	 
REQUEST		Get top five monthly leaders	1674474990156	1674474990723	OK	 
REQUEST		Get reputations of each knolder with all time and monthly count	1674474989345	1674474990732	OK	 
REQUEST		Reputation	1674474989619	1674474990741	OK	 
REQUEST		Get spike months details with the contribution points	1674474990461	1674474990746	OK	 
USER	Leaderboard API	END	1674474990754
USER	Leaderboard API	START	1674474990769
REQUEST		Fetch individual redeemed rewards from database.	1674474990479	1674474990777	OK	 
REQUEST		Get spike months details with the contribution points	1674474990491	1674474990779	OK	 
REQUEST		Get reputations of each knolder with all time and monthly count	1674474989393	1674474990793	OK	 
REQUEST		Get spike months details with the contribution points	1674474990516	1674474990801	OK	 
USER	Leaderboard API	END	1674474990806
REQUEST		Reputation	1674474989669	1674474990806	OK	 
USER	Leaderboard API	END	1674474990810
USER	Leaderboard API	END	1674474990818
REQUEST		Get top five monthly leaders	1674474990253	1674474990818	OK	 
USER	Leaderboard API	END	1674474990818
USER	Leaderboard API	START	1674474990819
REQUEST		Fetch individual redeemed rewards from database.	1674474990532	1674474990820	OK	 
REQUEST		Get spike months details with the contribution points	1674474990544	1674474990835	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474990553	1674474990845	OK	 
REQUEST		Reputation	1674474989719	1674474990859	OK	 
REQUEST		Get reputations of each knolder with all time and monthly count	1674474989477	1674474990866	OK	 
USER	Leaderboard API	START	1674474990869
REQUEST		Get reputations of each knolder with all time and monthly count	1674474989457	1674474990872	OK	 
REQUEST		Get spike months details with the contribution points	1674474990590	1674474990873	OK	 
USER	Leaderboard API	END	1674474990884
REQUEST		Reputation	1674474989769	1674474990894	OK	 
REQUEST		Get top five monthly leaders	1674474990329	1674474990898	OK	 
REQUEST		Get top five monthly leaders	1674474990353	1674474990910	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474990628	1674474990916	OK	 
REQUEST		Get reputations of each knolder with all time and monthly count	1674474989532	1674474990917	OK	 
USER	Leaderboard API	START	1674474990919
USER	Leaderboard API	END	1674474990921
REQUEST		Reputation	1674474989819	1674474990935	OK	 
REQUEST		Get spike months details with the contribution points	1674474990648	1674474990946	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474990651	1674474990949	OK	 
REQUEST		Get top five monthly leaders	1674474990398	1674474990961	OK	 
REQUEST		Get spike months details with the contribution points	1674474990681	1674474990961	OK	 
REQUEST		Get reputations of each knolder with all time and monthly count	1674474989576	1674474990963	OK	 
USER	Leaderboard API	START	1674474990969
REQUEST		Get top five monthly leaders	1674474990417	1674474990970	OK	 
REQUEST		Get reputations of each knolder with all time and monthly count	1674474989614	1674474990982	OK	 
USER	Leaderboard API	END	1674474990983
USER	Leaderboard API	END	1674474990991
REQUEST		Reputation	1674474989869	1674474990992	OK	 
USER	Leaderboard API	END	1674474991001
USER	Leaderboard API	START	1674474991019
REQUEST		Get spike months details with the contribution points	1674474990739	1674474991024	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474990741	1674474991030	OK	 
USER	Leaderboard API	END	1674474991039
REQUEST		Reputation	1674474989919	1674474991057	OK	 
USER	Leaderboard API	START	1674474991069
REQUEST		Get reputations of each knolder with all time and monthly count	1674474989681	1674474991075	OK	 
REQUEST		Get top five monthly leaders	1674474990522	1674474991083	OK	 
REQUEST		Get spike months details with the contribution points	1674474990800	1674474991091	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474990819	1674474991101	OK	 
USER	Leaderboard API	START	1674474991119
REQUEST		Reputation	1674474989969	1674474991124	OK	 
REQUEST		Get spike months details with the contribution points	1674474990852	1674474991140	OK	 
REQUEST		Reputation	1674474990019	1674474991145	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474990865	1674474991152	OK	 
USER	Leaderboard API	END	1674474991152
REQUEST		Get reputations of each knolder with all time and monthly count	1674474989807	1674474991165	OK	 
REQUEST		Get reputations of each knolder with all time and monthly count	1674474989785	1674474991167	OK	 
USER	Leaderboard API	START	1674474991169
REQUEST		Get reputations of each knolder with all time and monthly count	1674474989757	1674474991169	OK	 
REQUEST		Get spike months details with the contribution points	1674474990902	1674474991193	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474990913	1674474991201	OK	 
REQUEST		Get reputations of each knolder with all time and monthly count	1674474989814	1674474991208	OK	 
USER	Leaderboard API	START	1674474991219
REQUEST		Get top five monthly leaders	1674474990627	1674474991226	OK	 
REQUEST		Reputation	1674474990069	1674474991226	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474990943	1674474991236	OK	 
REQUEST		Get spike months details with the contribution points	1674474990954	1674474991240	OK	 
REQUEST		Get top five monthly leaders	1674474990690	1674474991243	OK	 
REQUEST		Get top five monthly leaders	1674474990689	1674474991250	OK	 
REQUEST		Get reputations of each knolder with all time and monthly count	1674474989874	1674474991251	OK	 
REQUEST		Reputation	1674474990119	1674474991254	OK	 
USER	Leaderboard API	START	1674474991269
REQUEST		Get top five monthly leaders	1674474990712	1674474991277	OK	 
USER	Leaderboard API	END	1674474991280
USER	Leaderboard API	END	1674474991289
REQUEST		Fetch individual redeemed rewards from database.	1674474991008	1674474991291	OK	 
REQUEST		Reputation	1674474990169	1674474991296	OK	 
REQUEST		Get reputations of each knolder with all time and monthly count	1674474989924	1674474991303	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474991018	1674474991304	OK	 
REQUEST		Get spike months details with the contribution points	1674474991021	1674474991316	OK	 
USER	Leaderboard API	END	1674474991318
USER	Leaderboard API	START	1674474991318
USER	Leaderboard API	END	1674474991322
REQUEST		Get spike months details with the contribution points	1674474991043	1674474991330	OK	 
REQUEST		Reputation	1674474990219	1674474991356	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474991069	1674474991357	OK	 
REQUEST		Get spike months details with the contribution points	1674474991081	1674474991362	OK	 
REQUEST		Get reputations of each knolder with all time and monthly count	1674474989979	1674474991368	OK	 
USER	Leaderboard API	START	1674474991369
USER	Leaderboard API	END	1674474991375
REQUEST		Reputation	1674474990269	1674474991386	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474991115	1674474991403	OK	 
REQUEST		Get spike months details with the contribution points	1674474991132	1674474991417	OK	 
USER	Leaderboard API	START	1674474991418
REQUEST		Get top five monthly leaders	1674474990865	1674474991420	OK	 
USER	Leaderboard API	END	1674474991421
USER	Leaderboard API	END	1674474991446
REQUEST		Get top five monthly leaders	1674474990904	1674474991453	OK	 
REQUEST		Get reputations of each knolder with all time and monthly count	1674474990048	1674474991454	OK	 
REQUEST		Reputation	1674474990319	1674474991461	OK	 
REQUEST		Get reputations of each knolder with all time and monthly count	1674474990071	1674474991462	OK	 
USER	Leaderboard API	START	1674474991468
REQUEST		Get top five monthly leaders	1674474990899	1674474991476	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474991184	1674474991477	OK	 
REQUEST		Get spike months details with the contribution points	1674474991196	1674474991484	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474991203	1674474991488	OK	 
REQUEST		Reputation	1674474990369	1674474991502	OK	 
REQUEST		Get top five monthly leaders	1674474990942	1674474991502	OK	 
USER	Leaderboard API	END	1674474991503
USER	Leaderboard API	START	1674474991518
REQUEST		Get spike months details with the contribution points	1674474991249	1674474991535	OK	 
REQUEST		Get top five monthly leaders	1674474990997	1674474991558	OK	 
USER	Leaderboard API	END	1674474991559
USER	Leaderboard API	END	1674474991561
REQUEST		Get reputations of each knolder with all time and monthly count	1674474990179	1674474991567	OK	 
USER	Leaderboard API	START	1674474991568
REQUEST		Get reputations of each knolder with all time and monthly count	1674474990191	1674474991571	OK	 
REQUEST		Reputation	1674474990419	1674474991580	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474991295	1674474991581	OK	 
REQUEST		Get spike months details with the contribution points	1674474991302	1674474991588	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474991309	1674474991599	OK	 
REQUEST		Get top five monthly leaders	1674474991042	1674474991602	OK	 
REQUEST		Reputation	1674474990469	1674474991613	OK	 
REQUEST		Get top five monthly leaders	1674474991024	1674474991614	OK	 
REQUEST		Get spike months details with the contribution points	1674474991328	1674474991615	OK	 
USER	Leaderboard API	START	1674474991618
REQUEST		Fetch individual redeemed rewards from database.	1674474991341	1674474991636	OK	 
REQUEST		Reputation	1674474990519	1674474991642	OK	 
USER	Leaderboard API	START	1674474991668
USER	Leaderboard API	END	1674474991679
REQUEST		Get top five monthly leaders	1674474991101	1674474991679	OK	 
REQUEST		Get spike months details with the contribution points	1674474991399	1674474991683	OK	 
USER	Leaderboard API	END	1674474991685
REQUEST		Get reputations of each knolder with all time and monthly count	1674474990296	1674474991694	OK	 
REQUEST		Reputation	1674474990569	1674474991699	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474991421	1674474991703	OK	 
REQUEST		Get reputations of each knolder with all time and monthly count	1674474990273	1674474991704	OK	 
REQUEST		Get reputations of each knolder with all time and monthly count	1674474990330	1674474991713	OK	 
USER	Leaderboard API	START	1674474991718
REQUEST		Get top five monthly leaders	1674474991165	1674474991724	OK	 
USER	Leaderboard API	END	1674474991729
USER	Leaderboard API	END	1674474991735
REQUEST		Reputation	1674474990619	1674474991739	OK	 
USER	Leaderboard API	START	1674474991768
REQUEST		Get spike months details with the contribution points	1674474991487	1674474991786	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474991493	1674474991790	OK	 
REQUEST		Reputation	1674474990669	1674474991798	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474991506	1674474991805	OK	 
REQUEST		Get top five monthly leaders	1674474991253	1674474991808	OK	 
REQUEST		Get reputations of each knolder with all time and monthly count	1674474990440	1674474991815	OK	 
USER	Leaderboard API	START	1674474991818
REQUEST		Get top five monthly leaders	1674474991269	1674474991825	OK	 
REQUEST		Get spike months details with the contribution points	1674474991542	1674474991826	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474991550	1674474991829	OK	 
REQUEST		Reputation	1674474990719	1674474991834	OK	 
REQUEST		Get spike months details with the contribution points	1674474991557	1674474991845	OK	 
REQUEST		Get reputations of each knolder with all time and monthly count	1674474990477	1674474991865	OK	 
USER	Leaderboard API	START	1674474991868
REQUEST		Get reputations of each knolder with all time and monthly count	1674474990447	1674474991872	OK	 
USER	Leaderboard API	END	1674474991881
REQUEST		Get spike months details with the contribution points	1674474991598	1674474991882	OK	 
REQUEST		Get top five monthly leaders	1674474991322	1674474991884	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474991600	1674474991889	OK	 
REQUEST		Reputation	1674474990769	1674474991906	OK	 
USER	Leaderboard API	END	1674474991911
REQUEST		Get top five monthly leaders	1674474991344	1674474991913	OK	 
USER	Leaderboard API	START	1674474991918
REQUEST		Get spike months details with the contribution points	1674474991632	1674474991921	OK	 
REQUEST		Get reputations of each knolder with all time and monthly count	1674474990532	1674474991924	OK	 
REQUEST		Get top five monthly leaders	1674474991378	1674474991938	OK	 
REQUEST		Reputation	1674474990819	1674474991943	OK	 
USER	Leaderboard API	END	1674474991959
USER	Leaderboard API	START	1674474991968
REQUEST		Get spike months details with the contribution points	1674474991697	1674474991978	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474991697	1674474991979	OK	 
REQUEST		Get reputations of each knolder with all time and monthly count	1674474990596	1674474991980	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474991704	1674474991988	OK	 
REQUEST		Reputation	1674474990869	1674474991991	OK	 
REQUEST		Get top five monthly leaders	1674474991441	1674474992008	OK	 
USER	Leaderboard API	START	1674474992018
REQUEST		Reputation	1674474990919	1674474992040	OK	 
REQUEST		Get reputations of each knolder with all time and monthly count	1674474990671	1674474992049	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474991761	1674474992055	OK	 
REQUEST		Get reputations of each knolder with all time and monthly count	1674474990649	1674474992059	OK	 
USER	Leaderboard API	END	1674474992063
REQUEST		Get top five monthly leaders	1674474991491	1674474992066	OK	 
USER	Leaderboard API	START	1674474992068
REQUEST		Get spike months details with the contribution points	1674474991785	1674474992070	OK	 
REQUEST		Get top five monthly leaders	1674474991522	1674474992077	OK	 
REQUEST		Get spike months details with the contribution points	1674474991777	1674474992079	OK	 
REQUEST		Reputation	1674474990969	1674474992087	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474991805	1674474992090	OK	 
REQUEST		Get reputations of each knolder with all time and monthly count	1674474990731	1674474992100	OK	 
USER	Leaderboard API	START	1674474992118
USER	Leaderboard API	END	1674474992119
REQUEST		Reputation	1674474991019	1674474992130	OK	 
USER	Leaderboard API	END	1674474992134
REQUEST		Get reputations of each knolder with all time and monthly count	1674474990774	1674474992154	OK	 
REQUEST		Get top five monthly leaders	1674474991599	1674474992156	OK	 
USER	Leaderboard API	END	1674474992161
REQUEST		Get spike months details with the contribution points	1674474991852	1674474992163	OK	 
USER	Leaderboard API	START	1674474992168
REQUEST		Reputation	1674474991069	1674474992189	OK	 
REQUEST		Get top five monthly leaders	1674474991623	1674474992196	OK	 
REQUEST		Get top five monthly leaders	1674474991648	1674474992208	OK	 
REQUEST		Get spike months details with the contribution points	1674474991908	1674474992215	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474991908	1674474992217	OK	 
USER	Leaderboard API	START	1674474992218
REQUEST		Fetch individual redeemed rewards from database.	1674474991910	1674474992226	OK	 
USER	Leaderboard API	END	1674474992235
REQUEST		Reputation	1674474991119	1674474992236	OK	 
USER	Leaderboard API	END	1674474992238
REQUEST		Fetch individual redeemed rewards from database.	1674474991956	1674474992242	OK	 
REQUEST		Get reputations of each knolder with all time and monthly count	1674474990872	1674474992249	OK	 
REQUEST		Get spike months details with the contribution points	1674474991967	1674474992258	OK	 
USER	Leaderboard API	START	1674474992268
USER	Leaderboard API	END	1674474992272
REQUEST		Get reputations of each knolder with all time and monthly count	1674474990865	1674474992280	OK	 
REQUEST		Get spike months details with the contribution points	1674474992002	1674474992288	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474992009	1674474992294	OK	 
REQUEST		Get reputations of each knolder with all time and monthly count	1674474990928	1674474992294	OK	 
USER	Leaderboard API	START	1674474992318
REQUEST		Reputation	1674474991219	1674474992336	OK	 
REQUEST		Reputation	1674474991169	1674474992343	OK	 
REQUEST		Get top five monthly leaders	1674474991782	1674474992358	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474992066	1674474992361	OK	 
REQUEST		Get spike months details with the contribution points	1674474992067	1674474992362	OK	 
REQUEST		Get reputations of each knolder with all time and monthly count	1674474990993	1674474992366	OK	 
USER	Leaderboard API	START	1674474992368
USER	Leaderboard API	END	1674474992376
REQUEST		Get spike months details with the contribution points	1674474992086	1674474992378	OK	 
REQUEST		Get reputations of each knolder with all time and monthly count	1674474991028	1674474992412	OK	 
REQUEST		Get top five monthly leaders	1674474991854	1674474992418	OK	 
USER	Leaderboard API	START	1674474992418
REQUEST		Get top five monthly leaders	1674474991839	1674474992421	OK	 
REQUEST		Reputation	1674474991269	1674474992440	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474992163	1674474992466	OK	 
USER	Leaderboard API	START	1674474992468
REQUEST		Fetch individual redeemed rewards from database.	1674474992173	1674474992473	OK	 
REQUEST		Get spike months details with the contribution points	1674474992179	1674474992474	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474992171	1674474992480	OK	 
REQUEST		Get spike months details with the contribution points	1674474992190	1674474992489	OK	 
REQUEST		Get top five monthly leaders	1674474991923	1674474992498	OK	 
REQUEST		Reputation	1674474991318	1674474992500	OK	 
REQUEST		Reputation	1674474991369	1674474992513	OK	 
USER	Leaderboard API	START	1674474992518
REQUEST		Fetch individual redeemed rewards from database.	1674474992241	1674474992531	OK	 
REQUEST		Get spike months details with the contribution points	1674474992246	1674474992531	OK	 
REQUEST		Get top five monthly leaders	1674474991968	1674474992543	OK	 
USER	Leaderboard API	END	1674474992548
USER	Leaderboard API	END	1674474992548
REQUEST		Reputation	1674474991418	1674474992568	OK	 
USER	Leaderboard API	END	1674474992568
USER	Leaderboard API	START	1674474992568
REQUEST		Get reputations of each knolder with all time and monthly count	1674474991158	1674474992578	OK	 
REQUEST		Get reputations of each knolder with all time and monthly count	1674474991212	1674474992587	OK	 
REQUEST		Get spike months details with the contribution points	1674474992298	1674474992594	OK	 
REQUEST		Reputation	1674474991468	1674474992600	OK	 
USER	Leaderboard API	END	1674474992610
USER	Leaderboard API	START	1674474992618
REQUEST		Fetch individual redeemed rewards from database.	1674474992343	1674474992633	OK	 
REQUEST		Reputation	1674474991518	1674474992635	OK	 
REQUEST		Get spike months details with the contribution points	1674474992350	1674474992642	OK	 
REQUEST		Get top five monthly leaders	1674474992091	1674474992645	OK	 
REQUEST		Get top five monthly leaders	1674474992084	1674474992651	OK	 
REQUEST		Get top five monthly leaders	1674474992094	1674474992652	OK	 
USER	Leaderboard API	START	1674474992668
REQUEST		Get spike months details with the contribution points	1674474992375	1674474992672	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474992371	1674474992680	OK	 
USER	Leaderboard API	END	1674474992692
REQUEST		Get reputations of each knolder with all time and monthly count	1674474991314	1674474992696	OK	 
USER	Leaderboard API	END	1674474992698
REQUEST		Get top five monthly leaders	1674474992137	1674474992709	OK	 
USER	Leaderboard API	START	1674474992718
REQUEST		Reputation	1674474991568	1674474992723	OK	 
REQUEST		Get reputations of each knolder with all time and monthly count	1674474991321	1674474992750	OK	 
REQUEST		Get spike months details with the contribution points	1674474992449	1674474992750	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474992451	1674474992752	OK	 
USER	Leaderboard API	END	1674474992766
USER	Leaderboard API	START	1674474992768
USER	Leaderboard API	END	1674474992772
REQUEST		Reputation	1674474991618	1674474992772	OK	 
REQUEST		Get reputations of each knolder with all time and monthly count	1674474991385	1674474992777	OK	 
USER	Leaderboard API	END	1674474992780
REQUEST		Get spike months details with the contribution points	1674474992493	1674474992782	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474992495	1674474992783	OK	 
USER	Leaderboard API	END	1674474992793
REQUEST		Reputation	1674474991668	1674474992796	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474992511	1674474992799	OK	 
USER	Leaderboard API	START	1674474992818
REQUEST		Get top five monthly leaders	1674474992239	1674474992822	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474992550	1674474992834	OK	 
REQUEST		Get spike months details with the contribution points	1674474992552	1674474992837	OK	 
REQUEST		Get reputations of each knolder with all time and monthly count	1674474991454	1674474992840	OK	 
REQUEST		Reputation	1674474991718	1674474992854	OK	 
USER	Leaderboard API	START	1674474992868
USER	Leaderboard API	END	1674474992869
REQUEST		Get reputations of each knolder with all time and monthly count	1674474991479	1674474992871	OK	 
REQUEST		Get reputations of each knolder with all time and monthly count	1674474991453	1674474992872	OK	 
REQUEST		Get spike months details with the contribution points	1674474992587	1674474992873	OK	 
REQUEST		Get top five monthly leaders	1674474992317	1674474992878	OK	 
REQUEST		Get reputations of each knolder with all time and monthly count	1674474991495	1674474992888	OK	 
REQUEST		Reputation	1674474991768	1674474992897	OK	 
REQUEST		Get top five monthly leaders	1674474992345	1674474992911	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474992630	1674474992915	OK	 
USER	Leaderboard API	START	1674474992918
REQUEST		Fetch individual redeemed rewards from database.	1674474992640	1674474992927	OK	 
REQUEST		Get reputations of each knolder with all time and monthly count	1674474991567	1674474992937	OK	 
REQUEST		Get spike months details with the contribution points	1674474992655	1674474992941	OK	 
REQUEST		Get reputations of each knolder with all time and monthly count	1674474991558	1674474992948	OK	 
REQUEST		Reputation	1674474991818	1674474992958	OK	 
REQUEST		Get top five monthly leaders	1674474992393	1674474992962	OK	 
USER	Leaderboard API	START	1674474992968
REQUEST		Get top five monthly leaders	1674474992388	1674474992969	OK	 
USER	Leaderboard API	END	1674474992991
USER	Leaderboard API	END	1674474992997
REQUEST		Get top five monthly leaders	1674474992436	1674474993002	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474992725	1674474993007	OK	 
REQUEST		Get reputations of each knolder with all time and monthly count	1674474991625	1674474993007	OK	 
REQUEST		Reputation	1674474991868	1674474993010	OK	 
REQUEST		Get spike months details with the contribution points	1674474992721	1674474993013	OK	 
USER	Leaderboard API	START	1674474993018
REQUEST		Get reputations of each knolder with all time and monthly count	1674474991672	1674474993033	OK	 
REQUEST		Get spike months details with the contribution points	1674474992753	1674474993038	OK	 
USER	Leaderboard API	END	1674474993039
REQUEST		Get top five monthly leaders	1674474992491	1674474993057	OK	 
REQUEST		Reputation	1674474991918	1674474993058	OK	 
USER	Leaderboard API	START	1674474993068
REQUEST		Reputation	1674474991968	1674474993092	OK	 
USER	Leaderboard API	END	1674474993096
REQUEST		Get top five monthly leaders	1674474992537	1674474993097	OK	 
REQUEST		Get reputations of each knolder with all time and monthly count	1674474991726	1674474993099	OK	 
REQUEST		Get spike months details with the contribution points	1674474992814	1674474993101	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474992817	1674474993118	OK	 
USER	Leaderboard API	START	1674474993118
REQUEST		Fetch individual redeemed rewards from database.	1674474992817	1674474993125	OK	 
REQUEST		Get top five monthly leaders	1674474992572	1674474993127	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474992854	1674474993140	OK	 
REQUEST		Reputation	1674474992018	1674474993145	OK	 
USER	Leaderboard API	END	1674474993149
REQUEST		Get spike months details with the contribution points	1674474992872	1674474993158	OK	 
REQUEST		Get top five monthly leaders	1674474992606	1674474993164	OK	 
USER	Leaderboard API	END	1674474993168
USER	Leaderboard API	START	1674474993168
REQUEST		Fetch individual redeemed rewards from database.	1674474992893	1674474993179	OK	 
REQUEST		Get spike months details with the contribution points	1674474992908	1674474993198	OK	 
REQUEST		Reputation	1674474992068	1674474993202	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474992929	1674474993214	OK	 
USER	Leaderboard API	START	1674474993218
REQUEST		Get reputations of each knolder with all time and monthly count	1674474991803	1674474993228	OK	 
REQUEST		Get top five monthly leaders	1674474992671	1674474993230	OK	 
REQUEST		Get spike months details with the contribution points	1674474992949	1674474993231	OK	 
USER	Leaderboard API	END	1674474993246
REQUEST		Get reputations of each knolder with all time and monthly count	1674474991835	1674474993254	OK	 
REQUEST		Reputation	1674474992118	1674474993258	OK	 
REQUEST		Get top five monthly leaders	1674474992698	1674474993265	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474992976	1674474993268	OK	 
USER	Leaderboard API	START	1674474993268
REQUEST		Get spike months details with the contribution points	1674474992988	1674474993274	OK	 
REQUEST		Reputation	1674474992168	1674474993294	OK	 
USER	Leaderboard API	END	1674474993299
REQUEST		Get reputations of each knolder with all time and monthly count	1674474991891	1674474993311	OK	 
REQUEST		Get spike months details with the contribution points	1674474993036	1674474993314	OK	 
USER	Leaderboard API	START	1674474993319
REQUEST		Get reputations of each knolder with all time and monthly count	1674474991927	1674474993326	OK	 
USER	Leaderboard API	END	1674474993340
REQUEST		Get top five monthly leaders	1674474992797	1674474993349	OK	 
REQUEST		Reputation	1674474992218	1674474993350	OK	 
REQUEST		Get reputations of each knolder with all time and monthly count	1674474991986	1674474993364	OK	 
USER	Leaderboard API	START	1674474993369
REQUEST		Fetch individual redeemed rewards from database.	1674474993095	1674474993381	OK	 
USER	Leaderboard API	END	1674474993385
REQUEST		Get spike months details with the contribution points	1674474993102	1674474993387	OK	 
REQUEST		Get top five monthly leaders	1674474992824	1674474993388	OK	 
REQUEST		Get reputations of each knolder with all time and monthly count	1674474992022	1674474993391	OK	 
REQUEST		Reputation	1674474992268	1674474993406	OK	 
USER	Leaderboard API	START	1674474993419
REQUEST		Fetch individual redeemed rewards from database.	1674474993134	1674474993421	OK	 
REQUEST		Get spike months details with the contribution points	1674474993137	1674474993426	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474993138	1674474993428	OK	 
REQUEST		Get top five monthly leaders	1674474992873	1674474993429	OK	 
REQUEST		Reputation	1674474992318	1674474993433	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474993162	1674474993444	OK	 
REQUEST		Get reputations of each knolder with all time and monthly count	1674474992071	1674474993460	OK	 
USER	Leaderboard API	START	1674474993469
USER	Leaderboard API	END	1674474993473
REQUEST		Get spike months details with the contribution points	1674474993191	1674474993475	OK	 
REQUEST		Reputation	1674474992368	1674474993482	OK	 
USER	Leaderboard API	END	1674474993503
REQUEST		Get top five monthly leaders	1674474992958	1674474993511	OK	 
USER	Leaderboard API	START	1674474993519
REQUEST		Get reputations of each knolder with all time and monthly count	1674474992138	1674474993530	OK	 
REQUEST		Get top five monthly leaders	1674474992963	1674474993530	OK	 
REQUEST		Get spike months details with the contribution points	1674474993262	1674474993550	OK	 
REQUEST		Fetch individual redeemed rewards from database.	1674474993264	1674474993552	OK	 
REQUEST		Reputation	1674474992418	1674474993559	OK	 
USER	Leaderboard API	END	1674474993563
USER	Leaderboard API	START	1674474993569
REQUEST		Reputation	1674474992468	1674474993597	OK	 
REQUEST		Get reputations of each knolder with all time and monthly count	1674474992194	1674474993600	OK	 
USER	Leaderboard API	END	1674474993611
REQUEST		Fetch individual redeemed rewards from database.	1674474993320	1674474993615	OK	 
REQUEST		Get top five monthly leaders	1674474993058	1674474993617	OK	 
REQUEST		Get reputations of each knolder with all time and monthly count	1674474992236	1674474993618	OK	 
USER	Leaderboard API	START	1674474993619
REQUEST		Get spike months details with the contribution points	1674474993329	1674474993624	OK	 
USER	Leaderboard API	END	1674474993633
REQUEST		Reputation	1674474992518	1674474993649	OK	 
USER	Leaderboard API	START	1674474993669
REQUEST		Get spike months details with the contribution points	1674474993373	1674474993671	OK	 
